,last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,last_name.1,first_name.1,middle_name.1,suffix.1,nickname.1,full_name.1,birthday.1,gender.1,type.1,state.1,district.1,senate_class.1,party.1,url.1,address.1,phone.1,contact_form.1,rss_url.1,twitter.1,facebook.1,youtube.1,youtube_id.1,bioguide_id.1,thomas_id.1,opensecrets_id.1,lis_id.1,fec_ids.1,cspan_id.1,govtrack_id.1,votesmart_id.1,ballotpedia_id.1,washington_post_id.1,icpsr_id.1,wikipedia_id.1
229,Takano,Mark,,,,Mark Takano,1960-12-10,M,rep,CA,41.0,,Democrat,https://takano.house.gov,420 Cannon House Office Building Washington DC 20515-0541,202-225-2305,,http://takano.house.gov/rss.xml,RepMarkTakano,RepMarkTakano,RepMarkTakano,UCJg4F1irmSFeKoXZBaZbX2w,T000472,2110.0,N00006701,,H2CA43245,2737.0,412520,22337.0,Mark Takano,,21312.0,Mark Takano,Takano,Mark,,,,Mark Takano,1960-12-10,M,rep,CA,41.0,,Democrat,https://takano.house.gov,420 Cannon House Office Building Washington DC 20515-0541,202-225-2305,,http://takano.house.gov/rss.xml,RepMarkTakano,RepMarkTakano,RepMarkTakano,UCJg4F1irmSFeKoXZBaZbX2w,T000472,2110.0,N00006701,,H2CA43245,2737.0,412520,22337.0,Mark Takano,,21312.0,Mark Takano
230,Lowenthal,Alan,S.,,,Alan S. Lowenthal,1941-03-08,M,rep,CA,47.0,,Democrat,https://lowenthal.house.gov,108 Cannon House Office Building Washington DC 20515-0547,202-225-7924,,http://lowenthal.house.gov/news/rss.aspx,RepLowenthal,RepLowenthal,RepLowenthal,UC-GgROtn5Hxm1H9a6qvy_Wg,L000579,2111.0,N00033274,,H2CA00104,93815.0,412521,16469.0,Alan Lowenthal,,21313.0,Alan Lowenthal,Lowenthal,Alan,S.,,,Alan S. Lowenthal,1941-03-08,M,rep,CA,47.0,,Democrat,https://lowenthal.house.gov,108 Cannon House Office Building Washington DC 20515-0547,202-225-7924,,http://lowenthal.house.gov/news/rss.aspx,RepLowenthal,RepLowenthal,RepLowenthal,UC-GgROtn5Hxm1H9a6qvy_Wg,L000579,2111.0,N00033274,,H2CA00104,93815.0,412521,16469.0,Alan Lowenthal,,21313.0,Alan Lowenthal
231,Vargas,Juan,,,,Juan Vargas,1961-03-07,M,rep,CA,51.0,,Democrat,https://vargas.house.gov,2244 Rayburn House Office Building Washington DC 20515-0551,202-225-8045,,http://vargas.house.gov/rss.xml,RepJuanVargas,RepJuanVargas,RepJuanVargas,UCpMthf8y7bEMJH_td0dznRQ,V000130,2112.0,N00007021,,H2CA50026,8297.0,412522,29100.0,Juan Vargas,,21314.0,Juan Vargas,Vargas,Juan,,,,Juan Vargas,1961-03-07,M,rep,CA,51.0,,Democrat,https://vargas.house.gov,2244 Rayburn House Office Building Washington DC 20515-0551,202-225-8045,,http://vargas.house.gov/rss.xml,RepJuanVargas,RepJuanVargas,RepJuanVargas,UCpMthf8y7bEMJH_td0dznRQ,V000130,2112.0,N00007021,,H2CA50026,8297.0,412522,29100.0,Juan Vargas,,21314.0,Juan Vargas
232,Peters,Scott,H.,,,Scott H. Peters,1958-06-17,M,rep,CA,52.0,,Democrat,https://scottpeters.house.gov,1201 Longworth House Office Building Washington DC 20515-0552,202-225-0508,,http://scottpeters.house.gov/rss.xml,RepScottPeters,RepScottPeters,,UCQK77QJxW7Xr-S3zqeMd-0g,P000608,2113.0,N00033591,,H2CA52089,79661.0,412523,70351.0,Scott Peters,,21315.0,Scott Peters (politician),Peters,Scott,H.,,,Scott H. Peters,1958-06-17,M,rep,CA,52.0,,Democrat,https://scottpeters.house.gov,1201 Longworth House Office Building Washington DC 20515-0552,202-225-0508,,http://scottpeters.house.gov/rss.xml,RepScottPeters,RepScottPeters,,UCQK77QJxW7Xr-S3zqeMd-0g,P000608,2113.0,N00033591,,H2CA52089,79661.0,412523,70351.0,Scott Peters,,21315.0,Scott Peters (politician)
233,Frankel,Lois,,,,Lois Frankel,1948-05-16,F,rep,FL,21.0,,Democrat,https://frankel.house.gov,2305 Rayburn House Office Building Washington DC 20515-0921,202-225-9890,,http://frankel.house.gov/rss.xml,RepLoisFrankel,RepLoisFrankel,reploisfrankel,UCEk5viAhxaW_2OK20-yBwzQ,F000462,2119.0,N00002893,,"H2FL14053,H2FL22080",623714.0,412529,8102.0,Lois Frankel,,21321.0,Lois Frankel,Frankel,Lois,,,,Lois Frankel,1948-05-16,F,rep,FL,21.0,,Democrat,https://frankel.house.gov,2305 Rayburn House Office Building Washington DC 20515-0921,202-225-9890,,http://frankel.house.gov/rss.xml,RepLoisFrankel,RepLoisFrankel,reploisfrankel,UCEk5viAhxaW_2OK20-yBwzQ,F000462,2119.0,N00002893,,"H2FL14053,H2FL22080",623714.0,412529,8102.0,Lois Frankel,,21321.0,Lois Frankel
234,Duckworth,Tammy,,,,Tammy Duckworth,1968-03-12,F,sen,IL,,3.0,Democrat,https://www.duckworth.senate.gov,524 Hart Senate Office Building Washington DC 20510,202-224-2854,https://www.duckworth.senate.gov/content/contact-senator,,SenDuckworth,SenDuckworth,repduckworth,UCYRWRvUxtjaHnFMCbdd94tg,D000622,2123.0,N00027860,S386,"H6IL06141,S6IL00292",94484.0,412533,57442.0,Tammy Duckworth,,21325.0,Tammy Duckworth,Duckworth,Tammy,,,,Tammy Duckworth,1968-03-12,F,sen,IL,,3.0,Democrat,https://www.duckworth.senate.gov,524 Hart Senate Office Building Washington DC 20510,202-224-2854,https://www.duckworth.senate.gov/content/contact-senator,,SenDuckworth,SenDuckworth,repduckworth,UCYRWRvUxtjaHnFMCbdd94tg,D000622,2123.0,N00027860,S386,"H6IL06141,S6IL00292",94484.0,412533,57442.0,Tammy Duckworth,,21325.0,Tammy Duckworth
235,Davis,Rodney,,,,Rodney Davis,1970-01-05,M,rep,IL,13.0,,Republican,https://rodneydavis.house.gov,2079 Rayburn House Office Building Washington DC 20515-1313,202-225-2371,,http://rodneydavis.house.gov/rss.xml,RodneyDavis,RepRodneyDavis,RepRodneyDavis,UCiGPTfpwRxqQp0Bam5S8zwA,D000619,2126.0,N00034784,,H2IL13120,68337.0,412536,9622.0,Rodney Davis (Illinois),,21328.0,Rodney Davis (politician),Davis,Rodney,,,,Rodney Davis,1970-01-05,M,rep,IL,13.0,,Republican,https://rodneydavis.house.gov,2079 Rayburn House Office Building Washington DC 20515-1313,202-225-2371,,http://rodneydavis.house.gov/rss.xml,RodneyDavis,RepRodneyDavis,RepRodneyDavis,UCiGPTfpwRxqQp0Bam5S8zwA,D000619,2126.0,N00034784,,H2IL13120,68337.0,412536,9622.0,Rodney Davis (Illinois),,21328.0,Rodney Davis (politician)
236,Bustos,Cheri,,,,Cheri Bustos,1961-10-17,F,rep,IL,17.0,,Democrat,https://bustos.house.gov,1233 Longworth House Office Building Washington DC 20515-1317,202-225-5905,,http://bustos.house.gov/rss.xml,RepCheri,RepCheri,RepCheri,UCrkOYuIsVeb4dvKeeO7jnaA,B001286,2127.0,N00033390,,H2IL17071,63949.0,412537,134964.0,Cheri Bustos,,21329.0,Cheri Bustos,Bustos,Cheri,,,,Cheri Bustos,1961-10-17,F,rep,IL,17.0,,Democrat,https://bustos.house.gov,1233 Longworth House Office Building Washington DC 20515-1317,202-225-5905,,http://bustos.house.gov/rss.xml,RepCheri,RepCheri,RepCheri,UCrkOYuIsVeb4dvKeeO7jnaA,B001286,2127.0,N00033390,,H2IL17071,63949.0,412537,134964.0,Cheri Bustos,,21329.0,Cheri Bustos
237,Barr,Garland,,,Andy,Andy Barr,1973-07-24,M,rep,KY,6.0,,Republican,https://barr.house.gov,2430 Rayburn House Office Building Washington DC 20515-1706,202-225-4706,,http://barr.house.gov/rss.xml,RepAndyBarr,RepAndyBarr,RepAndyBarr,UCVL2s6x7f7H0ZJ-uwU0pQ6Q,B001282,2131.0,N00031233,,H0KY06104,61848.0,412541,117290.0,Andy Barr,,21333.0,Andy Barr (American politician),Barr,Garland,,,Andy,Andy Barr,1973-07-24,M,rep,KY,6.0,,Republican,https://barr.house.gov,2430 Rayburn House Office Building Washington DC 20515-1706,202-225-4706,,http://barr.house.gov/rss.xml,RepAndyBarr,RepAndyBarr,RepAndyBarr,UCVL2s6x7f7H0ZJ-uwU0pQ6Q,B001282,2131.0,N00031233,,H0KY06104,61848.0,412541,117290.0,Andy Barr,,21333.0,Andy Barr (American politician)
238,Warren,Elizabeth,,,,Elizabeth Warren,1949-06-22,F,sen,MA,,1.0,Democrat,https://www.warren.senate.gov,309 Hart Senate Office Building Washington DC 20510,202-224-4543,https://www.warren.senate.gov/?p=email_senator,http://www.warren.senate.gov/rss/?p=hot_topic,SenWarren,senatorelizabethwarren,senelizabethwarren,UCTH9zV8Imw09J5bOoTR18_A,W000817,2182.0,N00033492,S366,S2MA00170,1023023.0,412542,141272.0,Elizabeth Warren,,41301.0,Elizabeth Warren,Warren,Elizabeth,,,,Elizabeth Warren,1949-06-22,F,sen,MA,,1.0,Democrat,https://www.warren.senate.gov,309 Hart Senate Office Building Washington DC 20510,202-224-4543,https://www.warren.senate.gov/?p=email_senator,http://www.warren.senate.gov/rss/?p=hot_topic,SenWarren,senatorelizabethwarren,senelizabethwarren,UCTH9zV8Imw09J5bOoTR18_A,W000817,2182.0,N00033492,S366,S2MA00170,1023023.0,412542,141272.0,Elizabeth Warren,,41301.0,Elizabeth Warren
239,King,Angus,S.,Jr.,,"Angus S. King, Jr.",1944-03-31,M,sen,ME,,1.0,Independent,https://www.king.senate.gov,133 Hart Senate Office Building Washington DC 20510,202-224-5344,https://www.king.senate.gov/contact,http://www.king.senate.gov/rss/feeds/?type=all,SenAngusKing,SenatorAngusSKingJr,SenatorAngusKing,UCpp6lGvrmt0XU_lnD4Ak0gA,K000383,2185.0,N00034580,S363,S2ME00109,37413.0,412545,22381.0,Angus King,,41300.0,Angus King,King,Angus,S.,Jr.,,"Angus S. King, Jr.",1944-03-31,M,sen,ME,,1.0,Independent,https://www.king.senate.gov,133 Hart Senate Office Building Washington DC 20510,202-224-5344,https://www.king.senate.gov/contact,http://www.king.senate.gov/rss/feeds/?type=all,SenAngusKing,SenatorAngusSKingJr,SenatorAngusKing,UCpp6lGvrmt0XU_lnD4Ak0gA,K000383,2185.0,N00034580,S363,S2ME00109,37413.0,412545,22381.0,Angus King,,41300.0,Angus King
240,Kildee,Daniel,T.,,,Daniel T. Kildee,1958-08-11,M,rep,MI,5.0,,Democrat,https://dankildee.house.gov,200 Cannon House Office Building Washington DC 20515-2205,202-225-3611,,http://dankildee.house.gov/rss.xml,RepDanKildee,RepDanKildee,RepDanKildee,UC_KpQ-n3IT5dL5ul21XA9Yw,K000380,2134.0,N00033395,,H2MI05119,623723.0,412546,136102.0,Dan Kildee,,21372.0,Dan Kildee,Kildee,Daniel,T.,,,Daniel T. Kildee,1958-08-11,M,rep,MI,5.0,,Democrat,https://dankildee.house.gov,200 Cannon House Office Building Washington DC 20515-2205,202-225-3611,,http://dankildee.house.gov/rss.xml,RepDanKildee,RepDanKildee,RepDanKildee,UC_KpQ-n3IT5dL5ul21XA9Yw,K000380,2134.0,N00033395,,H2MI05119,623723.0,412546,136102.0,Dan Kildee,,21372.0,Dan Kildee
241,Wagner,Ann,,,,Ann Wagner,1962-09-13,F,rep,MO,2.0,,Republican,https://wagner.house.gov,2350 Rayburn House Office Building Washington DC 20515-2502,202-225-1621,,http://wagner.house.gov/rss.xml,RepAnnWagner,RepAnnWagner,,UCy2v2DXXvQnbRc8Zx77Dnsg,W000812,2137.0,N00033106,,H2MO02102,82702.0,412548,136083.0,Ann Wagner,,21337.0,Ann Wagner,Wagner,Ann,,,,Ann Wagner,1962-09-13,F,rep,MO,2.0,,Republican,https://wagner.house.gov,2350 Rayburn House Office Building Washington DC 20515-2502,202-225-1621,,http://wagner.house.gov/rss.xml,RepAnnWagner,RepAnnWagner,,UCy2v2DXXvQnbRc8Zx77Dnsg,W000812,2137.0,N00033106,,H2MO02102,82702.0,412548,136083.0,Ann Wagner,,21337.0,Ann Wagner
242,Daines,Steve,,,,Steve Daines,1962-08-20,M,sen,MT,,2.0,Republican,https://www.daines.senate.gov,320 Hart Senate Office Building Washington DC 20510,202-224-2651,https://www.daines.senate.gov/connect/email-steve,,SteveDaines,SteveDainesMT,SteveDainesMT,UC-ny-W5mEUGytiyMdXbQ20Q,D000618,2138.0,N00033054,S375,"H2MT01060,S2MT00096",1034037.0,412549,135720.0,Steve Daines,,21338.0,Steve Daines,Daines,Steve,,,,Steve Daines,1962-08-20,M,sen,MT,,2.0,Republican,https://www.daines.senate.gov,320 Hart Senate Office Building Washington DC 20510,202-224-2651,https://www.daines.senate.gov/connect/email-steve,,SteveDaines,SteveDainesMT,SteveDainesMT,UC-ny-W5mEUGytiyMdXbQ20Q,D000618,2138.0,N00033054,S375,"H2MT01060,S2MT00096",1034037.0,412549,135720.0,Steve Daines,,21338.0,Steve Daines
243,Hudson,Richard,,,,Richard Hudson,1971-11-04,M,rep,NC,8.0,,Republican,https://hudson.house.gov,2112 Rayburn House Office Building Washington DC 20515-3308,202-225-3715,,http://hudson.house.gov/rss.xml,RepRichHudson,RepRichHudson,RepRichHudson,UC9Q1qCvnQR7rHERjTjJl5Pg,H001067,2140.0,N00033630,,H2NC08185,79622.0,412550,136448.0,Richard Hudson,,21346.0,Richard Hudson (American politician),Hudson,Richard,,,,Richard Hudson,1971-11-04,M,rep,NC,8.0,,Republican,https://hudson.house.gov,2112 Rayburn House Office Building Washington DC 20515-3308,202-225-3715,,http://hudson.house.gov/rss.xml,RepRichHudson,RepRichHudson,RepRichHudson,UC9Q1qCvnQR7rHERjTjJl5Pg,H001067,2140.0,N00033630,,H2NC08185,79622.0,412550,136448.0,Richard Hudson,,21346.0,Richard Hudson (American politician)
244,Cramer,Kevin,,,,Kevin Cramer,1961-01-21,M,sen,ND,,1.0,Republican,https://www.cramer.senate.gov,330 Hart Senate Office Building Washington DC 20510,202-224-2043,https://www.cramer.senate.gov/contact/contact-kevin,,SenKevinCramer,CongressmanKevinCramer,kevincramer,UCqUPdO9XaAW-dvwwXKbIVdA,C001096,2144.0,N00004614,S398,"H0ND01026,H6ND00074,S8ND00120",7600.0,412555,444.0,Kevin Cramer,,21350.0,Kevin Cramer,Cramer,Kevin,,,,Kevin Cramer,1961-01-21,M,sen,ND,,1.0,Republican,https://www.cramer.senate.gov,330 Hart Senate Office Building Washington DC 20510,202-224-2043,https://www.cramer.senate.gov/contact/contact-kevin,,SenKevinCramer,CongressmanKevinCramer,kevincramer,UCqUPdO9XaAW-dvwwXKbIVdA,C001096,2144.0,N00004614,S398,"H0ND01026,H6ND00074,S8ND00120",7600.0,412555,444.0,Kevin Cramer,,21350.0,Kevin Cramer
245,Fischer,Deb,,,,Deb Fischer,1951-03-01,F,sen,NE,,1.0,Republican,https://www.fischer.senate.gov,454 Russell Senate Office Building Washington DC 20510,202-224-6551,https://www.fischer.senate.gov/public/index.cfm/contact,http://www.fischer.senate.gov/public/index.cfm/rss/feed,SenatorFischer,senatordebfischer,senatordebfischer,UCrbEfZaG_WhB0PBHI1hefPQ,F000463,2179.0,N00033443,S357,S2NE00094,1034067.0,412556,41963.0,Deb Fischer,,41302.0,Deb Fischer,Fischer,Deb,,,,Deb Fischer,1951-03-01,F,sen,NE,,1.0,Republican,https://www.fischer.senate.gov,454 Russell Senate Office Building Washington DC 20510,202-224-6551,https://www.fischer.senate.gov/public/index.cfm/contact,http://www.fischer.senate.gov/public/index.cfm/rss/feed,SenatorFischer,senatordebfischer,senatordebfischer,UCrbEfZaG_WhB0PBHI1hefPQ,F000463,2179.0,N00033443,S357,S2NE00094,1034067.0,412556,41963.0,Deb Fischer,,41302.0,Deb Fischer
246,Kuster,Ann,M.,,,Ann Kuster,1956-09-05,F,rep,NH,2.0,,Democrat,https://kuster.house.gov,320 Cannon House Office Building Washington DC 20515-2902,202-225-5206,,http://kuster.house.gov/rss.xml,RepAnnieKuster,CongresswomanAnnieKuster,RepKuster,UCYAD_Eti2b5gXSicbgPsBYA,K000382,2145.0,N00030875,,H0NH02181,62650.0,412557,122256.0,Annie Kuster,,21340.0,Ann McLane Kuster,Kuster,Ann,M.,,,Ann Kuster,1956-09-05,F,rep,NH,2.0,,Democrat,https://kuster.house.gov,320 Cannon House Office Building Washington DC 20515-2902,202-225-5206,,http://kuster.house.gov/rss.xml,RepAnnieKuster,CongresswomanAnnieKuster,RepKuster,UCYAD_Eti2b5gXSicbgPsBYA,K000382,2145.0,N00030875,,H0NH02181,62650.0,412557,122256.0,Annie Kuster,,21340.0,Ann McLane Kuster
247,Meng,Grace,,,,Grace Meng,1975-10-01,F,rep,NY,6.0,,Democrat,https://meng.house.gov,2209 Rayburn House Office Building Washington DC 20515-3206,202-225-2601,,http://meng.house.gov/rss.xml,RepGraceMeng,repgracemeng,,UCHg516zJKbIBtXFAJ0nu3XQ,M001188,2148.0,N00034547,,H2NY06116,68411.0,412560,69157.0,Grace Meng,,21342.0,Grace Meng,Meng,Grace,,,,Grace Meng,1975-10-01,F,rep,NY,6.0,,Democrat,https://meng.house.gov,2209 Rayburn House Office Building Washington DC 20515-3206,202-225-2601,,http://meng.house.gov/rss.xml,RepGraceMeng,repgracemeng,,UCHg516zJKbIBtXFAJ0nu3XQ,M001188,2148.0,N00034547,,H2NY06116,68411.0,412560,69157.0,Grace Meng,,21342.0,Grace Meng
248,Jeffries,Hakeem,S.,,,Hakeem S. Jeffries,1970-08-04,M,rep,NY,8.0,,Democrat,https://jeffries.house.gov,2433 Rayburn House Office Building Washington DC 20515-3208,202-225-5936,,http://jeffries.house.gov/rss.xml,RepJeffries,RepHakeemJeffries,,UCYVmbsjoNbQ4j-PCQIYgpWQ,J000294,2149.0,N00033640,,H2NY10092,79612.0,412561,55285.0,Hakeem Jeffries,,21343.0,Hakeem Jeffries,Jeffries,Hakeem,S.,,,Hakeem S. Jeffries,1970-08-04,M,rep,NY,8.0,,Democrat,https://jeffries.house.gov,2433 Rayburn House Office Building Washington DC 20515-3208,202-225-5936,,http://jeffries.house.gov/rss.xml,RepJeffries,RepHakeemJeffries,,UCYVmbsjoNbQ4j-PCQIYgpWQ,J000294,2149.0,N00033640,,H2NY10092,79612.0,412561,55285.0,Hakeem Jeffries,,21343.0,Hakeem Jeffries
249,Maloney,Sean,Patrick,,,Sean Patrick Maloney,1966-07-30,M,rep,NY,18.0,,Democrat,https://seanmaloney.house.gov,464 Cannon House Office Building Washington DC 20515-3218,202-225-5441,,http://seanmaloney.house.gov/rss.xml,RepSeanMaloney,RepSeanMaloney,,UCNiVzzf4Vz-vCMPBcnjGuXQ,M001185,2150.0,N00034277,,H2NY22139,79760.0,412562,139760.0,Sean Maloney,,21344.0,Sean Patrick Maloney,Maloney,Sean,Patrick,,,Sean Patrick Maloney,1966-07-30,M,rep,NY,18.0,,Democrat,https://seanmaloney.house.gov,464 Cannon House Office Building Washington DC 20515-3218,202-225-5441,,http://seanmaloney.house.gov/rss.xml,RepSeanMaloney,RepSeanMaloney,,UCNiVzzf4Vz-vCMPBcnjGuXQ,M001185,2150.0,N00034277,,H2NY22139,79760.0,412562,139760.0,Sean Maloney,,21344.0,Sean Patrick Maloney
250,Wenstrup,Brad,R.,,,Brad R. Wenstrup,1958-06-17,M,rep,OH,2.0,,Republican,https://wenstrup.house.gov,2419 Rayburn House Office Building Washington DC 20515-3502,202-225-3164,,,RepBradWenstrup,RepBradWenstrup,repbradwenstrup,UCaK7SeUvmHdHTMtF3HXb-jA,W000815,2152.0,N00033310,,H2OH02085,1034044.0,412564,135326.0,Brad Wenstrup,,21351.0,Brad Wenstrup,Wenstrup,Brad,R.,,,Brad R. Wenstrup,1958-06-17,M,rep,OH,2.0,,Republican,https://wenstrup.house.gov,2419 Rayburn House Office Building Washington DC 20515-3502,202-225-3164,,,RepBradWenstrup,RepBradWenstrup,repbradwenstrup,UCaK7SeUvmHdHTMtF3HXb-jA,W000815,2152.0,N00033310,,H2OH02085,1034044.0,412564,135326.0,Brad Wenstrup,,21351.0,Brad Wenstrup
251,Beatty,Joyce,,,,Joyce Beatty,1950-03-12,F,rep,OH,3.0,,Democrat,https://beatty.house.gov,2303 Rayburn House Office Building Washington DC 20515-3503,202-225-4324,,http://beatty.house.gov/rss.xml,RepBeatty,RepJoyceBeatty,,UCtVl3kb7Xvt3pY7l6x-M6LA,B001281,2153.0,N00033904,,H2OH03125,67294.0,412565,2427.0,Joyce Beatty,,21352.0,Joyce Beatty,Beatty,Joyce,,,,Joyce Beatty,1950-03-12,F,rep,OH,3.0,,Democrat,https://beatty.house.gov,2303 Rayburn House Office Building Washington DC 20515-3503,202-225-4324,,http://beatty.house.gov/rss.xml,RepBeatty,RepJoyceBeatty,,UCtVl3kb7Xvt3pY7l6x-M6LA,B001281,2153.0,N00033904,,H2OH03125,67294.0,412565,2427.0,Joyce Beatty,,21352.0,Joyce Beatty
252,Joyce,David,P.,,,David P. Joyce,1957-03-17,M,rep,OH,14.0,,Republican,https://joyce.house.gov,2065 Rayburn House Office Building Washington DC 20515-3514,202-225-5731,,http://joyce.house.gov/rss/press-releases.xml,RepDaveJoyce,RepDaveJoyce,repdavejoyce,UCTu9xz2VYk-jtQv0TVsLyYA,J000295,2154.0,N00035007,,H2OH14064,68561.0,412566,143052.0,David Joyce,,21353.0,David Joyce (politician),Joyce,David,P.,,,David P. Joyce,1957-03-17,M,rep,OH,14.0,,Republican,https://joyce.house.gov,2065 Rayburn House Office Building Washington DC 20515-3514,202-225-5731,,http://joyce.house.gov/rss/press-releases.xml,RepDaveJoyce,RepDaveJoyce,repdavejoyce,UCTu9xz2VYk-jtQv0TVsLyYA,J000295,2154.0,N00035007,,H2OH14064,68561.0,412566,143052.0,David Joyce,,21353.0,David Joyce (politician)
253,Mullin,Markwayne,,,,Markwayne Mullin,1977-07-26,M,rep,OK,2.0,,Republican,https://mullin.house.gov,2421 Rayburn House Office Building Washington DC 20515-3602,202-225-2701,,http://mullin.house.gov/news/rss.aspx,RepMullin,RepMullin,,UCLQlm-cbGbJj9baZC6oFsag,M001190,2156.0,N00033410,,H2OK02083,1034045.0,412568,135898.0,Markwayne Mullin,,21355.0,Markwayne Mullin,Mullin,Markwayne,,,,Markwayne Mullin,1977-07-26,M,rep,OK,2.0,,Republican,https://mullin.house.gov,2421 Rayburn House Office Building Washington DC 20515-3602,202-225-2701,,http://mullin.house.gov/news/rss.aspx,RepMullin,RepMullin,,UCLQlm-cbGbJj9baZC6oFsag,M001190,2156.0,N00033410,,H2OK02083,1034045.0,412568,135898.0,Markwayne Mullin,,21355.0,Markwayne Mullin
254,Perry,Scott,,,,Scott Perry,1962-05-27,M,rep,PA,10.0,,Republican,https://perry.house.gov,2160 Rayburn House Office Building Washington DC 20515-3810,202-225-5836,,http://perry.house.gov/rss.xml,RepScottPerry,repscottperry,RepScottPerry,UCzgrU5PT_HHRgf5hXPen4dQ,P000605,2157.0,N00034120,,H2PA04135,79873.0,412569,59980.0,Scott Perry,,21356.0,Scott Perry (politician),Perry,Scott,,,,Scott Perry,1962-05-27,M,rep,PA,10.0,,Republican,https://perry.house.gov,2160 Rayburn House Office Building Washington DC 20515-3810,202-225-5836,,http://perry.house.gov/rss.xml,RepScottPerry,repscottperry,RepScottPerry,UCzgrU5PT_HHRgf5hXPen4dQ,P000605,2157.0,N00034120,,H2PA04135,79873.0,412569,59980.0,Scott Perry,,21356.0,Scott Perry (politician)
255,Cartwright,Matthew,A.,,Matt,Matt Cartwright,1961-05-01,M,rep,PA,8.0,,Democrat,https://cartwright.house.gov,2102 Rayburn House Office Building Washington DC 20515-3808,202-225-5546,,http://cartwright.house.gov/rss.xml,RepCartwright,CongressmanMattCartwright,,UCnAOvexSGLBnYidaFzguhTQ,C001090,2159.0,N00034128,,H2PA17079,79865.0,412571,136236.0,Matt Cartwright,,21358.0,Matt Cartwright,Cartwright,Matthew,A.,,Matt,Matt Cartwright,1961-05-01,M,rep,PA,8.0,,Democrat,https://cartwright.house.gov,2102 Rayburn House Office Building Washington DC 20515-3808,202-225-5546,,http://cartwright.house.gov/rss.xml,RepCartwright,CongressmanMattCartwright,,UCnAOvexSGLBnYidaFzguhTQ,C001090,2159.0,N00034128,,H2PA17079,79865.0,412571,136236.0,Matt Cartwright,,21358.0,Matt Cartwright
256,Rice,Tom,,,,Tom Rice,1957-08-04,M,rep,SC,7.0,,Republican,https://rice.house.gov,460 Cannon House Office Building Washington DC 20515-4007,202-225-9895,,http://rice.house.gov/rss.xml,RepTomRice,reptomrice,RepTomRice,UCEmPVQphMGoXAfWJli68BEw,R000597,2160.0,N00033832,,H2SC07066,79473.0,412572,132382.0,Tom Rice (South Carolina),,21359.0,Tom Rice,Rice,Tom,,,,Tom Rice,1957-08-04,M,rep,SC,7.0,,Republican,https://rice.house.gov,460 Cannon House Office Building Washington DC 20515-4007,202-225-9895,,http://rice.house.gov/rss.xml,RepTomRice,reptomrice,RepTomRice,UCEmPVQphMGoXAfWJli68BEw,R000597,2160.0,N00033832,,H2SC07066,79473.0,412572,132382.0,Tom Rice (South Carolina),,21359.0,Tom Rice
257,Cruz,Ted,,,,Ted Cruz,1970-12-22,M,sen,TX,,1.0,Republican,https://www.cruz.senate.gov,127A Russell Senate Office Building Washington DC 20510,202-224-5922,https://www.cruz.senate.gov/?p=form&id=16,,SenTedCruz,SenatorTedCruz,sentedcruz,UCOTZ-6H1rri1lSsj6IzhUyw,C001098,2175.0,N00033085,S355,S2TX00312,1019953.0,412573,135705.0,Ted Cruz,,41304.0,Ted Cruz,Cruz,Ted,,,,Ted Cruz,1970-12-22,M,sen,TX,,1.0,Republican,https://www.cruz.senate.gov,127A Russell Senate Office Building Washington DC 20510,202-224-5922,https://www.cruz.senate.gov/?p=form&id=16,,SenTedCruz,SenatorTedCruz,sentedcruz,UCOTZ-6H1rri1lSsj6IzhUyw,C001098,2175.0,N00033085,S355,S2TX00312,1019953.0,412573,135705.0,Ted Cruz,,41304.0,Ted Cruz
258,Weber,Randy,K.,Sr.,,"Randy K. Weber, Sr.",1953-07-02,M,rep,TX,14.0,,Republican,https://weber.house.gov,107 Cannon House Office Building Washington DC 20515-4314,202-225-2831,,http://weber.house.gov/rss.xml,TXRandy14,TXRandy14,TXRandy14,UCJSZRrAcd5i1bHLjR66PZdg,W000814,2161.0,N00033539,,H2TX14149,79698.0,412574,102026.0,Randy Weber,,21360.0,Randy Weber,Weber,Randy,K.,Sr.,,"Randy K. Weber, Sr.",1953-07-02,M,rep,TX,14.0,,Republican,https://weber.house.gov,107 Cannon House Office Building Washington DC 20515-4314,202-225-2831,,http://weber.house.gov/rss.xml,TXRandy14,TXRandy14,TXRandy14,UCJSZRrAcd5i1bHLjR66PZdg,W000814,2161.0,N00033539,,H2TX14149,79698.0,412574,102026.0,Randy Weber,,21360.0,Randy Weber
